x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
17.0,115.0,38.0,1.0,499073.433859,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
18.0,115.0,38.0,1.0,499073.433887,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
19.0,115.0,38.0,1.0,499073.433915,13.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
20.0,115.0,38.0,1.0,499073.433943,13.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
21.0,115.0,39.0,1.0,499073.433971,13.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
22.0,114.0,39.0,1.0,499073.433999,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
23.0,114.0,39.0,1.0,499073.434027,13.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
24.0,114.0,39.0,1.0,499073.434055,13.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
25.0,114.0,40.0,1.0,499073.434083,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
26.0,114.0,40.0,1.0,499073.434111,14.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
27.0,114.0,40.0,1.0,499073.434139,14.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
28.0,114.0,40.0,1.0,499073.434167,14.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
29.0,114.0,40.0,1.0,499073.434195,14.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
30.0,114.0,40.0,1.0,499073.434223,14.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
31.0,114.0,41.0,1.0,499073.434237,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
32.0,114.0,41.0,1.0,499073.434265,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
33.0,114.0,41.0,1.0,499073.434293,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
34.0,114.0,41.0,1.0,499073.434321,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
35.0,114.0,41.0,1.0,499073.434349,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
36.0,114.0,41.0,1.0,499073.434377,15.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
37.0,114.0,42.0,1.0,499073.434405,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
38.0,114.0,42.0,1.0,499073.434433,15.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
39.0,114.0,42.0,1.0,499073.434461,15.0,180.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
40.0,114.0,42.0,1.0,499073.434489,15.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
41.0,114.0,43.0,1.0,499073.434517,15.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
42.0,114.0,43.0,1.0,499073.434545,15.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
43.0,114.0,43.0,1.0,499073.434573,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
44.0,114.0,43.0,1.0,499073.434601,15.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,114.0,44.0,1.0,499073.434629,16.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
46.0,114.0,44.0,1.0,499073.434657,16.0,194.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
47.0,114.0,44.0,1.0,499073.434671,16.0,187.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
48.0,114.0,44.0,1.0,499073.434699,16.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
49.0,113.0,44.0,1.0,499073.434727,16.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
50.0,113.0,45.0,1.0,499073.434755,16.0,146.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
51.0,113.0,45.0,1.0,499073.434783,16.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
52.0,113.0,45.0,1.0,499073.434811,16.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
53.0,113.0,45.0,1.0,499073.434839,16.0,160.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,113.0,45.0,1.0,499073.434867,16.0,160.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,113.0,46.0,1.0,499073.434895,17.0,153.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
56.0,113.0,46.0,1.0,499073.434923,17.0,146.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,113.0,46.0,1.0,499073.434951,17.0,132.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,114.0,46.0,1.0,499073.438115,16.0,146.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
54.0,114.0,46.0,1.0,499073.438129,16.0,132.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
53.0,114.0,45.0,1.0,499073.438143,16.0,146.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
52.0,114.0,45.0,1.0,499073.438171,16.0,139.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
51.0,114.0,45.0,1.0,499073.438199,16.0,159.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
50.0,114.0,45.0,1.0,499073.438227,16.0,139.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
49.0,114.0,45.0,1.0,499073.438255,16.0,139.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
30.0,115.0,40.0,1.0,499073.438773,14.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
29.0,115.0,40.0,1.0,499073.438801,14.0,159.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
28.0,115.0,40.0,1.0,499073.438829,14.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
27.0,115.0,40.0,1.0,499073.438857,14.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
26.0,115.0,40.0,1.0,499073.438885,14.0,152.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
25.0,115.0,40.0,1.0,499073.438913,14.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
24.0,115.0,39.0,1.0,499073.438941,13.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
23.0,115.0,39.0,1.0,499073.438969,13.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
22.0,115.0,39.0,1.0,499073.438997,13.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
5.0,116.0,36.0,1.0,499073.439459,12.0,124.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
4.0,116.0,35.0,1.0,499073.439487,11.0,117.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
3.0,116.0,35.0,1.0,499073.439515,11.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
2.0,116.0,35.0,1.0,499073.439543,11.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
1.0,116.0,35.0,1.0,499073.439571,11.0,124.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,116.0,34.0,1.0,499073.439599,11.0,144.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,117.0,34.0,1.0,499073.458429,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
1.0,117.0,34.0,1.0,499073.458457,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
2.0,117.0,35.0,1.0,499073.458485,11.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
3.0,117.0,35.0,1.0,499073.458513,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
4.0,117.0,35.0,1.0,499073.458541,11.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
5.0,117.0,35.0,1.0,499073.458569,12.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
6.0,117.0,36.0,1.0,499073.458597,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
7.0,117.0,36.0,1.0,499073.458625,12.0,137.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
8.0,117.0,36.0,1.0,499073.458653,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
9.0,117.0,36.0,1.0,499073.458681,12.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
10.0,117.0,37.0,1.0,499073.458709,12.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
11.0,117.0,37.0,1.0,499073.458737,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
11.0,116.0,37.0,1.0,499073.458751,12.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
12.0,116.0,37.0,1.0,499073.458765,12.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
13.0,116.0,37.0,1.0,499073.458779,12.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
14.0,116.0,37.0,1.0,499073.458807,12.0,172.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
15.0,116.0,37.0,1.0,499073.458835,13.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
16.0,116.0,38.0,1.0,499073.458863,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
17.0,116.0,38.0,1.0,499073.458891,13.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
18.0,116.0,38.0,1.0,499073.458919,13.0,179.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
19.0,116.0,38.0,1.0,499073.458947,13.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
20.0,116.0,38.0,1.0,499073.458975,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
21.0,116.0,39.0,1.0,499073.459003,13.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
22.0,116.0,39.0,1.0,499073.459031,13.0,124.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
23.0,116.0,39.0,1.0,499073.459059,13.0,172.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
24.0,116.0,39.0,1.0,499073.459087,13.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
25.0,116.0,40.0,1.0,499073.459115,14.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
26.0,116.0,40.0,1.0,499073.459143,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
27.0,116.0,40.0,1.0,499073.459171,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
28.0,116.0,40.0,1.0,499073.459199,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
29.0,116.0,40.0,1.0,499073.459227,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
30.0,116.0,41.0,1.0,499073.459255,14.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
31.0,116.0,41.0,1.0,499073.459269,14.0,179.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
32.0,116.0,41.0,1.0,499073.459297,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
33.0,116.0,41.0,1.0,499073.459325,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
34.0,116.0,41.0,1.0,499073.459353,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
35.0,116.0,41.0,1.0,499073.459381,15.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
36.0,116.0,42.0,1.0,499073.459409,15.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
37.0,116.0,42.0,1.0,499073.459437,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
38.0,116.0,42.0,1.0,499073.459465,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
39.0,115.0,42.0,1.0,499073.459493,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
40.0,115.0,42.0,1.0,499073.459521,15.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
41.0,115.0,43.0,1.0,499073.459549,15.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
42.0,115.0,43.0,1.0,499073.459577,15.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
43.0,115.0,43.0,1.0,499073.459605,15.0,180.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
44.0,115.0,44.0,1.0,499073.459633,15.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,115.0,44.0,1.0,499073.459661,16.0,159.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
46.0,115.0,44.0,1.0,499073.459689,16.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
47.0,115.0,44.0,1.0,499073.459703,16.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
48.0,115.0,44.0,1.0,499073.459731,16.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
49.0,115.0,45.0,1.0,499073.459759,16.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
50.0,115.0,45.0,1.0,499073.459787,16.0,139.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
51.0,115.0,45.0,1.0,499073.459815,16.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
52.0,115.0,45.0,1.0,499073.459843,16.0,139.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
53.0,115.0,45.0,1.0,499073.459871,16.0,153.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,115.0,46.0,1.0,499073.459899,16.0,146.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,115.0,46.0,1.0,499073.459927,17.0,146.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
56.0,115.0,46.0,1.0,499073.459955,17.0,146.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,115.0,46.0,1.0,499073.459983,17.0,160.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
44.0,116.0,44.0,1.0,499073.463427,15.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
43.0,116.0,43.0,1.0,499073.463441,15.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
42.0,116.0,43.0,1.0,499073.463469,15.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
41.0,116.0,43.0,1.0,499073.463497,15.0,104.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
40.0,116.0,42.0,1.0,499073.463525,15.0,118.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
39.0,116.0,42.0,1.0,499073.463553,15.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
20.0,117.0,39.0,1.0,499073.464071,13.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
19.0,117.0,38.0,1.0,499073.464085,13.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
18.0,117.0,38.0,1.0,499073.464113,13.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
17.0,117.0,38.0,1.0,499073.464141,13.0,124.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
16.0,117.0,38.0,1.0,499073.464169,13.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
15.0,117.0,38.0,1.0,499073.464197,13.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
14.0,117.0,37.0,1.0,499073.464225,13.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
13.0,117.0,37.0,1.0,499073.464253,12.0,117.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
12.0,117.0,37.0,1.0,499073.464281,12.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
0.0,119.0,34.0,1.0,499073.483462,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
1.0,119.0,34.0,1.0,499073.48349,11.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
2.0,119.0,35.0,1.0,499073.483518,11.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
2.0,118.0,35.0,1.0,499073.483532,11.0,151.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
3.0,118.0,35.0,1.0,499073.483546,11.0,117.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
4.0,118.0,35.0,1.0,499073.483574,12.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
5.0,118.0,35.0,1.0,499073.483602,12.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
6.0,118.0,36.0,1.0,499073.48363,12.0,124.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
7.0,118.0,36.0,1.0,499073.483658,12.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
8.0,118.0,36.0,1.0,499073.483686,12.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
9.0,118.0,36.0,1.0,499073.4837,12.0,117.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
10.0,118.0,37.0,1.0,499073.483742,12.0,179.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
11.0,118.0,37.0,1.0,499073.483756,12.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
12.0,118.0,37.0,1.0,499073.483784,12.0,144.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
13.0,118.0,37.0,1.0,499073.483812,12.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
14.0,118.0,37.0,1.0,499073.48384,12.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
15.0,118.0,37.0,1.0,499073.483868,13.0,124.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
16.0,118.0,38.0,1.0,499073.483896,13.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
17.0,118.0,38.0,1.0,499073.483924,13.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
18.0,118.0,38.0,1.0,499073.483952,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
19.0,118.0,38.0,1.0,499073.48398,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
20.0,118.0,38.0,1.0,499073.484008,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
21.0,118.0,39.0,1.0,499073.484036,13.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
22.0,118.0,39.0,1.0,499073.484064,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
23.0,118.0,39.0,1.0,499073.484092,13.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
24.0,118.0,40.0,1.0,499073.48412,14.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
25.0,118.0,40.0,1.0,499073.484148,14.0,165.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
26.0,118.0,40.0,1.0,499073.484176,14.0,158.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
27.0,118.0,40.0,1.0,499073.484204,14.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
27.0,117.0,40.0,1.0,499073.484218,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
28.0,117.0,40.0,1.0,499073.484232,14.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
29.0,117.0,41.0,1.0,499073.48426,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
30.0,117.0,41.0,1.0,499073.484274,14.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
31.0,117.0,41.0,1.0,499073.484302,14.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
32.0,117.0,41.0,1.0,499073.48433,14.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
33.0,117.0,41.0,1.0,499073.484358,14.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
34.0,117.0,41.0,1.0,499073.484386,14.0,131.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
35.0,117.0,41.0,1.0,499073.484414,15.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
36.0,117.0,42.0,1.0,499073.484442,15.0,187.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
37.0,117.0,42.0,1.0,499073.48447,15.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
38.0,117.0,42.0,1.0,499073.484498,15.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
39.0,117.0,42.0,1.0,499073.484526,15.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
40.0,117.0,42.0,1.0,499073.484554,15.0,173.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
41.0,117.0,43.0,1.0,499073.484582,15.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
42.0,117.0,43.0,1.0,499073.484596,15.0,173.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
43.0,117.0,44.0,1.0,499073.484638,15.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
44.0,117.0,44.0,1.0,499073.484666,16.0,201.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
45.0,117.0,44.0,1.0,499073.484694,16.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
46.0,117.0,44.0,1.0,499073.484722,16.0,166.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
47.0,117.0,44.0,1.0,499073.484736,16.0,124.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
48.0,117.0,45.0,1.0,499073.484764,16.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
49.0,117.0,45.0,1.0,499073.484792,16.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
50.0,117.0,45.0,1.0,499073.48482,16.0,145.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
51.0,117.0,45.0,1.0,499073.484848,16.0,138.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
52.0,117.0,45.0,1.0,499073.484876,16.0,152.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
53.0,117.0,45.0,1.0,499073.484904,16.0,146.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,117.0,46.0,1.0,499073.484932,16.0,139.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
54.0,116.0,46.0,1.0,499073.484946,17.0,160.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
55.0,116.0,46.0,1.0,499073.48496,17.0,160.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
56.0,116.0,46.0,1.0,499073.484988,17.0,160.0,1.0,1.0,26.0,0.0,1.0,32.0,0.0,0.0,0.0
57.0,117.0,46.0,1.0,499073.488096,17.0,153.0,1.0,1.0,26.0,1.0,0.0,32.0,0.0,0.0,0.0
56.0,117.0,46.0,1.0,499073.48811,17.0,153.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
55.0,117.0,46.0,1.0,499073.488124,17.0,160.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
35.0,118.0,42.0,1.0,499073.488684,15.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
34.0,118.0,41.0,1.0,499073.488698,15.0,138.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
33.0,118.0,41.0,1.0,499073.488726,14.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
32.0,118.0,41.0,1.0,499073.488754,14.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
31.0,118.0,41.0,1.0,499073.488782,14.0,145.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
30.0,118.0,41.0,1.0,499073.48881,14.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
29.0,118.0,41.0,1.0,499073.488838,14.0,131.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
28.0,118.0,40.0,1.0,499073.488866,14.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
10.0,119.0,37.0,1.0,499073.489356,12.0,158.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
9.0,119.0,36.0,1.0,499073.489384,12.0,165.0,1.0,1.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0
